minute,median,p25,p75,pair
1176,4140.9928790494705,1646.6786278291854,11520.751222984485,USDC/USDT
1177,4139.383787590888,1652.523864933112,11583.676318409814,USDC/USDT
1178,4025.649771287003,1616.1337438196833,11500.496590611754,USDC/USDT
1179,3990.94068905911,1595.1822120751954,11381.572492102528,USDC/USDT
1180,3981.1481140539745,1577.047405601713,11424.59469894645,USDC/USDT
1181,3929.0772824057212,1558.1835154314513,11376.736912800594,USDC/USDT
1182,3915.2107639595406,1560.4669809621043,11292.380125890217,USDC/USDT
1183,3852.155554688247,1547.132369432957,11174.61764793691,USDC/USDT
1184,3842.505895333905,1549.270208124271,11124.114939021416,USDC/USDT
1185,3824.281145506346,1527.3806085716828,11126.100640089717,USDC/USDT
1186,3852.3051877680628,1539.7613525953825,11380.762465666576,USDC/USDT
1187,3878.410790845732,1534.9197350470408,11588.472528683253,USDC/USDT
1188,3939.1453474345167,1531.7931196214872,11648.101066268871,USDC/USDT
1189,3936.3340340947057,1530.2200883540484,11580.685062065646,USDC/USDT
1190,3901.3802994848106,1536.49636711862,11453.932888676154,USDC/USDT
1191,3908.147180816334,1532.7204416721993,11293.555575895922,USDC/USDT
1192,4019.179061179418,1587.5140895843952,11612.877952046123,USDC/USDT
1193,4156.420971528524,1673.3825925034923,11813.360991238658,USDC/USDT
1194,4236.198451422458,1681.8045256029634,11988.07565457835,USDC/USDT
1195,4253.61219708614,1688.0686025239595,12123.046414151748,USDC/USDT
1196,4291.7597838081065,1708.059879456198,12132.506903386302,USDC/USDT
1197,4356.716499465432,1706.3246474197756,12273.897354272798,USDC/USDT
1198,4395.617454201047,1702.9565314820359,12233.659402388543,USDC/USDT
1199,4434.194032357212,1735.6907848262597,12265.957120248288,USDC/USDT
1200,4437.815379588631,1763.3977554195444,12361.285885861544,USDC/USDT
1201,4420.504737792747,1764.5378748121896,12243.232332367976,USDC/USDT
1202,4407.552334395331,1754.4540311771887,12121.907737488897,USDC/USDT
1203,4383.922038207075,1741.5800514232549,12171.413914429362,USDC/USDT
1204,4434.984216414309,1758.8481779424762,12227.83885774897,USDC/USDT
1205,4469.8877088143345,1748.4162087434083,12155.42786029645,USDC/USDT
1206,4437.637495223255,1764.4339186070915,12141.31301562259,USDC/USDT
1207,4349.174812668978,1715.4427251949257,11756.08344879388,USDC/USDT
1208,4227.902041117756,1624.7457045593214,11572.238045498361,USDC/USDT
1209,4195.54635044691,1603.691482716167,11518.577793609184,USDC/USDT
1210,4168.814636129287,1587.7893668626234,11276.208714907998,USDC/USDT
1211,4159.464615318821,1587.5037008214967,11378.314516101316,USDC/USDT
1212,4125.404706158917,1594.7868355355154,11427.275785808017,USDC/USDT
1213,4099.365979942518,1592.3569055800613,11473.018931046727,USDC/USDT
1214,4084.387872438216,1578.6276422650667,11665.547078867872,USDC/USDT
1215,4062.44657474905,1559.3018453221864,11635.579981507834,USDC/USDT
1216,4089.1807078099905,1563.4606315695125,11629.69219141038,USDC/USDT
1217,4080.710842997369,1582.187990923853,11525.961565364665,USDC/USDT
1218,4068.716071694818,1600.178781418878,11397.189046852345,USDC/USDT
1219,4013.983491050977,1574.2275525024015,11388.983182972821,USDC/USDT
1220,3996.1674625950604,1579.5956649169714,11599.007365003048,USDC/USDT
1221,3972.938371517441,1550.7876596876235,11622.342317704979,USDC/USDT
1222,3933.991264020775,1558.376877505401,11670.485367047162,USDC/USDT
1223,4016.7196034259455,1568.145331301155,11805.799567997503,USDC/USDT
1224,4000.8287466538955,1587.1484005214172,11872.123832020241,USDC/USDT
1225,3979.331527542612,1587.1492100783857,11952.304661942113,USDC/USDT
1226,3950.4108970109246,1570.1413237702188,11821.204726670554,USDC/USDT
1227,3938.5521481839173,1557.0811654497115,11740.028742675098,USDC/USDT
1228,3903.970739688439,1555.828667668606,11634.47751040154,USDC/USDT
1229,3852.112071053068,1545.186406388461,11349.07541706158,USDC/USDT
1230,3821.014838743302,1536.1549381316524,11385.950123427214,USDC/USDT
1231,3769.181355562777,1521.1833904509228,11446.6479384494,USDC/USDT
1232,3776.8344691345064,1510.1209409559408,11582.483428302332,USDC/USDT
1233,3748.3648773372706,1479.9377621757862,11512.258225814092,USDC/USDT
1234,3760.706467948535,1483.819829690925,11434.351778397022,USDC/USDT
1235,3717.3023783505914,1470.0979588012337,11117.676220787169,USDC/USDT
1236,3716.136594865749,1470.2851747410043,11032.086233493783,USDC/USDT
1237,3712.348565575804,1449.6502499421695,11080.384709839855,USDC/USDT
1238,3600.3985927493677,1436.2031192441796,10858.059949023476,USDC/USDT
1239,3581.754941107148,1410.9402274932422,10700.140229563694,USDC/USDT
1240,3559.9725030151812,1410.338569897342,10626.098163084675,USDC/USDT
1241,3516.5155614875475,1390.6816485253048,10635.354154042612,USDC/USDT
1242,3464.540691026426,1381.8872809452093,10580.023707623386,USDC/USDT
1243,3476.1891629228935,1372.850601980255,10721.292170295459,USDC/USDT
1244,3483.3297678064973,1370.6239628435108,10814.423340350862,USDC/USDT
1245,3449.6933571340933,1358.8211618786315,10563.513349072895,USDC/USDT
1246,3439.2147811363116,1359.4994527631418,10380.359959898442,USDC/USDT
1247,3413.5313655462787,1353.9105339943605,10192.871044893813,USDC/USDT
1248,3402.8787863519296,1353.4700992401688,10315.788016162618,USDC/USDT
1249,3350.906229616984,1336.7797597691094,10393.586321560384,USDC/USDT
1250,3361.5728730545693,1322.757440060916,10439.638551184307,USDC/USDT
1251,3344.4089355005344,1321.2748104911593,10492.76138590625,USDC/USDT
1252,3355.695169865507,1323.8811125492064,10381.521677178576,USDC/USDT
1253,3459.4347185407364,1342.2911599794982,10594.647168174566,USDC/USDT
1254,3495.0026235349383,1356.8650319468609,10602.416232192747,USDC/USDT
1255,3521.382758165471,1359.7533782703615,10644.07386571836,USDC/USDT
1256,3548.804197078968,1371.4451680232394,10584.188579522353,USDC/USDT
1257,3535.2312156568287,1365.0742114017366,10449.086245511513,USDC/USDT
1258,3529.3534343228916,1371.8936847116352,10164.551661139263,USDC/USDT
1259,3495.732265170168,1367.6065442335762,9999.172474254265,USDC/USDT
1260,3565.7213870115133,1382.8541019602033,10063.804443260344,USDC/USDT
1261,3584.3681692330565,1385.0469078353517,10065.095933220278,USDC/USDT
1262,3602.82216884881,1393.9785556247582,10172.357355247987,USDC/USDT
1263,3605.906573005181,1401.9089785603874,10080.599004549333,USDC/USDT
1264,3626.387674404702,1416.4639021501732,10004.856633084499,USDC/USDT
1265,3604.1338779176535,1429.439302427666,10027.677505429467,USDC/USDT
1266,3613.81691829007,1445.6542174584174,9859.784620195007,USDC/USDT
1267,3618.670827867551,1452.3621767578452,9878.65740715913,USDC/USDT
1268,3508.0136560806527,1448.987548959944,9729.314480295494,USDC/USDT
1269,3463.515165628757,1440.6679078987218,9919.317675430193,USDC/USDT
1270,3433.9738291699205,1423.101707367759,9734.41340782148,USDC/USDT
1271,3407.1450570055267,1418.0054968513155,9694.714096310952,USDC/USDT
1272,3434.462776460997,1430.5126262536317,9673.234840234181,USDC/USDT
1273,3415.4358927101125,1423.6838474840797,9749.209330201467,USDC/USDT
1274,3424.5057517890514,1413.7019927968536,9689.271027971536,USDC/USDT
1275,3384.3917660616557,1415.4870136035292,9645.262526968294,USDC/USDT
1276,3367.5299623448946,1422.122029407956,9610.512589085427,USDC/USDT
1277,3350.7624159380616,1427.679694453497,9435.539513088104,USDC/USDT
1278,3326.091333615198,1421.887170532239,9408.055861884504,USDC/USDT
1279,3305.801564356925,1406.6892729557828,9315.55579102444,USDC/USDT
1280,3303.9640126125896,1394.8767376514518,9318.568459701895,USDC/USDT
1281,3263.700787001676,1368.3188423716356,9231.946008104893,USDC/USDT
1282,3211.1389349904857,1355.917300528394,9152.143620130546,USDC/USDT
1283,3198.0511601919065,1333.2399473438877,9016.518307055134,USDC/USDT
1284,3160.8710496659073,1336.318457901605,8665.382291950506,USDC/USDT
1285,3116.697002535564,1331.6562483443258,8653.62555954159,USDC/USDT
1286,3105.410085280084,1338.1869596009194,8585.422908652503,USDC/USDT
1287,3096.791721205971,1327.8918272187443,8593.808974451083,USDC/USDT
1288,3072.6632688317236,1320.6612378752657,8462.97233637019,USDC/USDT
1289,3046.765290463531,1322.942552189184,8399.846751221172,USDC/USDT
1290,3045.6797978859518,1315.620733689499,8345.628761188422,USDC/USDT
1291,3020.6154575468795,1292.8082005587692,8379.754917385837,USDC/USDT
1292,2995.787131152469,1275.0659775437832,8452.90483526032,USDC/USDT
1293,2986.040830032938,1274.5734218732987,8351.041476105307,USDC/USDT
1294,2977.3449453670714,1266.6486163978561,8288.247598362148,USDC/USDT
1295,2977.634839962867,1260.4190335410763,8138.04961619225,USDC/USDT
1296,2984.3867120563605,1267.513438497617,8084.567205888116,USDC/USDT
1297,2981.9153607328644,1263.8290744427252,7966.936495661206,USDC/USDT
1298,2917.007185242218,1232.677698659884,7820.812314557176,USDC/USDT
1299,2890.4062240434682,1196.7422529280275,7758.466345646933,USDC/USDT
1300,2880.645398742302,1182.5830522670353,7703.564959238017,USDC/USDT
1301,2863.2952224182445,1167.0346569910296,7592.579100025663,USDC/USDT
1302,2801.225533073973,1155.8537100848948,7406.701546628067,USDC/USDT
1303,2777.175497086898,1140.6289687476085,7334.7332616933245,USDC/USDT
1304,2752.3927334597415,1120.6645958992578,7209.448678254747,USDC/USDT
1305,2698.247583858473,1107.55932155298,7053.222573064545,USDC/USDT
1306,2670.511534959672,1108.9882795490107,6847.8475211731175,USDC/USDT
1307,2650.799669927002,1096.6555755249287,6740.81185924669,USDC/USDT
1308,2627.9137326850846,1085.0464709026833,6704.04689671079,USDC/USDT
1309,2590.1480373290237,1078.7299737226851,6648.440636405245,USDC/USDT
1310,2582.5327146181708,1085.9878623398408,6621.004003935478,USDC/USDT
1311,2566.2550075500676,1084.0084272943102,6548.952027077069,USDC/USDT
1312,2558.8757756529158,1081.9018417281889,6536.308283211921,USDC/USDT
1313,2663.9963107411922,1142.9737486199751,6753.7876041590225,USDC/USDT
1314,2736.5505744996913,1184.760002946027,6935.166720835857,USDC/USDT
1315,2791.747831274783,1212.287845155391,7096.971534529187,USDC/USDT
1316,2828.0710567083793,1229.7290591009746,7190.4685908836345,USDC/USDT
1317,2872.6168295134476,1242.620690187063,7336.536398116365,USDC/USDT
1318,2910.9482782849227,1273.133581087263,7433.844799758984,USDC/USDT
1319,2957.3029249415476,1299.516892585997,7620.825613605836,USDC/USDT
1320,2987.2097111646217,1313.9396984321188,7731.777165584014,USDC/USDT
1321,3024.078439248076,1323.016703381311,7804.0386174311325,USDC/USDT
1322,3054.0225732186973,1337.140410640711,7865.339515555243,USDC/USDT
1323,3064.7323374759776,1340.022356101667,7867.906329732823,USDC/USDT
1324,3092.670457694891,1362.3118467747884,8002.647823211263,USDC/USDT
1325,3086.4291183405753,1353.971648030031,8017.031415959809,USDC/USDT
1326,3086.0615623327753,1353.5713548620965,8030.8511294143345,USDC/USDT
1327,3086.980394859976,1352.7961926418964,8021.568349038151,USDC/USDT
1328,3019.2896013055456,1327.4795065978858,7884.712934023969,USDC/USDT
1329,2979.9987887328593,1298.718816056145,7763.852941397342,USDC/USDT
1330,2946.1256109746387,1288.3064608216534,7622.477051013901,USDC/USDT
1331,2921.9302572590427,1276.9246749320885,7534.839972278731,USDC/USDT
1332,2897.012858307588,1272.7408542169758,7459.652819742172,USDC/USDT
1333,2887.380799730452,1255.810827434017,7382.582847770659,USDC/USDT
1334,2889.9298653333526,1248.0605309039795,7265.89172530951,USDC/USDT
1335,2897.975115861313,1244.307024942708,7206.805182107491,USDC/USDT
1336,2870.886322690209,1233.9428702237844,7149.257743735516,USDC/USDT
1337,2824.331127980329,1220.1154992095633,6996.135970003282,USDC/USDT
1338,2838.918122305982,1226.0871960493455,6972.5069950215675,USDC/USDT
1339,2842.825496440391,1212.5161534174683,6883.34209665259,USDC/USDT
1340,2814.5789784346657,1216.0283210171665,6833.441590951669,USDC/USDT
1341,2788.263969343098,1206.6356906378817,6852.826581440211,USDC/USDT
1342,2761.753955221483,1198.1278693849663,6854.793443174928,USDC/USDT
1343,2808.6551059784415,1194.7458338916153,6942.16598269438,USDC/USDT
1344,2785.368334176121,1184.551093869734,6976.66186800487,USDC/USDT
1345,2746.1556779595535,1169.142380282719,6812.567300590492,USDC/USDT
1346,2733.2750023860467,1167.4498842423577,6823.920745088672,USDC/USDT
1347,2722.74305383829,1158.2882871883985,6775.571097007433,USDC/USDT
1348,2707.576052472277,1156.076128854911,6777.381387035476,USDC/USDT
1349,2662.7155106810087,1139.9602603782246,6729.258429178864,USDC/USDT
1350,2616.048197454243,1121.1255379813852,6663.706410698655,USDC/USDT
1351,2604.8848527606274,1119.5451363366608,6643.345316580881,USDC/USDT
1352,2609.1923562378247,1121.8331313594854,6645.908539084512,USDC/USDT
1353,2564.1249141719536,1100.773297956879,6579.060631367075,USDC/USDT
1354,2529.787260269566,1087.1910910539725,6439.1971967771115,USDC/USDT
1355,2515.434401301761,1074.5418250574094,6398.331837763705,USDC/USDT
1356,2525.1596824071685,1073.3946115455549,6293.190809262066,USDC/USDT
1357,2552.3328763477093,1075.109413442039,6245.14773894961,USDC/USDT
1358,2452.476312632357,1053.5848620049867,6003.404412340916,USDC/USDT
1359,2427.6952421175492,1060.9988073301784,5931.993428456762,USDC/USDT
1360,2420.9074326319974,1052.7291489262095,5951.96758460472,USDC/USDT
1361,2401.180399360402,1035.6289360048006,5853.393312838849,USDC/USDT
1362,2384.49018264856,1026.1423396843306,5761.588914436156,USDC/USDT
1363,2334.875995059892,1013.9794956634613,5632.177166392316,USDC/USDT
1364,2332.816496405019,1016.3312629633632,5610.626653832807,USDC/USDT
1365,2314.3390321164325,1007.0665777901899,5520.904253110453,USDC/USDT
1366,2304.99119888399,998.3200745432258,5503.978036647609,USDC/USDT
1367,2312.181041337399,991.2736007815274,5504.812049612644,USDC/USDT
1368,2298.102355731874,997.532506784471,5492.77232507285,USDC/USDT
1369,2311.7754633034283,991.2576538448842,5522.090977467799,USDC/USDT
1370,2319.860320364481,994.5481958051633,5550.961402549603,USDC/USDT
1371,2310.416863403178,984.6256379663374,5625.1563253053855,USDC/USDT
1372,2268.624011297473,977.7172672874433,5598.173515720411,USDC/USDT
1373,2339.0281722842724,983.5215695150356,5731.480474090906,USDC/USDT
1374,2354.070281636152,983.9881763429728,5711.740824648425,USDC/USDT
1375,2349.606763354114,999.6120928183232,5708.81753121979,USDC/USDT
1376,2403.270589892821,1024.3389672717456,5875.521381241356,USDC/USDT
1377,2424.603885619096,1044.1494268940478,5981.323385039219,USDC/USDT
1378,2478.6378986974782,1071.182329097276,6138.92964073154,USDC/USDT
1379,2503.4845966327143,1078.5279834978132,6214.826064129573,USDC/USDT
1380,2561.7510255335173,1094.8121331721768,6415.768214103044,USDC/USDT
1381,2585.4014347769253,1086.108755489417,6409.70120738973,USDC/USDT
1382,2586.882817896078,1106.2109146148755,6424.49074656951,USDC/USDT
1383,2624.9873469521667,1106.043798573212,6446.6489001104355,USDC/USDT
1384,2632.6000294826467,1116.6518150553395,6542.387800640411,USDC/USDT
1385,2647.732724850449,1117.1506741863661,6494.389937615775,USDC/USDT
1386,2656.5133016544946,1129.5589164740816,6461.8973635600705,USDC/USDT
1387,2660.2209331860236,1124.7389535878729,6506.525361078934,USDC/USDT
1388,2612.196688611538,1121.202230636177,6467.49158820629,USDC/USDT
1389,2601.516402992772,1115.6687352817348,6387.498211449699,USDC/USDT
1390,2639.4603610789295,1111.5190881969866,6419.819137140811,USDC/USDT
1391,2585.398244871289,1095.4073203725425,6261.055055065403,USDC/USDT
1392,2576.9885629343776,1087.1692328563392,6230.566990990896,USDC/USDT
1393,2543.346115729967,1063.9211485874498,6100.443001105202,USDC/USDT
1394,2513.445426401827,1065.9727236312276,5987.428200395355,USDC/USDT
1395,2469.0053753178227,1056.47707430689,5808.601770818004,USDC/USDT
1396,2463.022198079102,1072.7346097111854,5805.02117382572,USDC/USDT
1397,2454.378451274207,1046.2057179012083,5799.888272018538,USDC/USDT
1398,2419.3110451376724,1044.8267518521022,5765.123641783077,USDC/USDT
1399,2393.6515299977527,1040.9177732359854,5671.632810824037,USDC/USDT
1400,2375.049314276065,1039.830032597846,5688.911744380579,USDC/USDT
1401,2390.263455978903,1032.3005355245382,5684.708940441654,USDC/USDT
1402,2392.9767344218035,1036.628107920982,5569.605655229562,USDC/USDT
1403,2398.0890705316137,1033.2666152397182,5587.3853949205795,USDC/USDT
1404,2405.6057692288978,1039.8797006422435,5592.734533401011,USDC/USDT
1405,2387.013126094747,1033.3545301761471,5693.876400195148,USDC/USDT
1406,2385.1058481516225,1023.722726765945,5676.59077823482,USDC/USDT
1407,2374.7922894076005,1018.4613582552295,5609.9506499616855,USDC/USDT
1408,2378.1391900089016,1027.1515151012097,5595.120347465465,USDC/USDT
1409,2354.6261188658036,1006.2678395008418,5658.94090511706,USDC/USDT
1410,2356.5878988712857,1004.629264380145,5671.486851510155,USDC/USDT
1411,2317.4228376671235,986.3014456107624,5673.836904447088,USDC/USDT
1412,2316.191229645396,995.3177031274026,5630.236045738445,USDC/USDT
1413,2301.9420030599017,984.254731576821,5647.600498094294,USDC/USDT
1414,2289.388569510778,975.2186366650569,5609.18867114049,USDC/USDT
1415,2271.528291679661,967.5397950100484,5567.635262821743,USDC/USDT
1416,2237.036198468772,958.3104008193225,5576.769586397809,USDC/USDT
1417,2240.2396808998997,949.3651263182318,5600.564525900655,USDC/USDT
1418,2212.9472954542753,939.2785144409531,5556.6736124390945,USDC/USDT
1419,2210.0381317351444,921.1946539197711,5612.6619744637865,USDC/USDT
1420,2202.1577955170337,930.5814895377192,5595.416954825512,USDC/USDT
1421,2187.532315798005,925.1396729117254,5597.719438027513,USDC/USDT
